,index,date_uuid,user_uuid,card_number,store_code,product_code,1,product_quantity
83997,84134,d947f04b-8f8d-4cce-ad27-7db94731723b,7d9f6059-9be0-438f-a7a1-8fb257ad40a7,2223830687211870,WEB-1388012W,n2-8476684m,,2
84001,84138,4c462e3b-f97a-4ca0-bb95-e3c84275ee38,73be6529-cf97-4c03-907e-4c9b29af48e1,38866092718428,WEB-1388012W,s7-3818448D,,4
84006,84143,271703c7-d0b6-4f1f-ab94-56c771c73e6d,ced5bafc-5cd0-41b0-90aa-cb00b8696400,4317595840851920,WEB-1388012W,E0-5903360s,,6
84023,84160,5bd217d5-5c9f-4978-9cd1-d34cc13ca123,7210d7fb-303a-4a1b-a187-72a89a561f69,2233874178761490,WEB-1388012W,E1-3843907p,,2
84026,84163,fe1d2747-15f3-4977-9e03-1a5fee31ef33,a3335d4e-2605-41a5-92c6-b6723419b858,4683801136424,WEB-1388012W,i4-9931755h,,3
84054,84191,b1cb1339-c916-4556-9ac3-bb3d6eaf619a,1aebcd04-21e4-4649-989d-be078c1ec200,4302617810128,WEB-1388012W,z5-7457108h,,4
84056,84193,2b7a9b7b-9dcd-4526-968b-cbc66a23d53e,d3aaffb7-9ca4-4341-9455-5677f630e440,3591458674580610,WEB-1388012W,z2-0776812G,,1
84071,84208,b22456a5-5d0e-4864-8dbc-17c7998ff900,58ba1252-5694-408f-8444-8c432c61da64,180048591471330,WEB-1388012W,p0-3415214B,,4
84077,84214,3ae7de1b-be54-480a-aef9-706bbb2ac928,6eca1fdf-3989-4f14-a743-87cf108152cf,6011947643043050,WEB-1388012W,a7-0201748U,,6
84094,84231,2cebe982-cc59-4b9c-883f-de676d11b430,5ab0d7e0-f398-44e3-99e0-bc1308e208b2,2544162374634750,WEB-1388012W,u3-3955288e,,3
84096,84233,56ea723e-74bb-48d9-b048-cb233930755f,eb36a281-e9b3-4e09-ad0f-ddeaceac18b2,3570626430587240,WEB-1388012W,C3-4461343O,,3
84099,84236,b166370a-97c8-4403-9b7b-3e8abe4ec289,7ec07479-720a-4143-b9a0-b562d984a447,4599417828669,WEB-1388012W,t6-7551269S,,1
84107,84244,2d11c880-5499-408d-9685-9cdbf24c29c4,1c9c56b7-9714-4295-a648-30b62527982b,4012923970005930,WEB-1388012W,b4-9307621A,,5
84115,84252,f9ed305e-1407-4c3e-9c7b-5a01a9a6e2ac,9ff0cdaa-d2eb-4ecf-b437-82466ad5e5ef,639055734193,WEB-1388012W,e3-4555839g,,2
84118,84255,6bf43950-1869-42e9-b06c-045c01a4c573,b545da43-8b3e-4bad-a3b8-23958005dab1,4498174831941070,WEB-1388012W,p3-4577196w,,12
84135,84272,3cd0dc69-6806-4ffc-91a7-53757645cbbc,7105b741-0c6c-40b4-933e-ce5bf042134e,30328501901119,WEB-1388012W,H3-2127985Z,,4
84138,84275,921f5882-1b73-4309-a173-a61b03f9d356,1424459e-21d4-452a-988c-2688d8ab561a,6528620911794150,WEB-1388012W,P7-2304998Q,,3
84141,84278,83a24f2f-cb1c-4932-93a8-1c48df42897d,0101e2ba-d48c-4542-8b56-883fec9a67db,344129359027358,WEB-1388012W,G7-9304227v,,3
84148,84285,2094d9ae-19d0-470c-92d5-daeab4f5d9ec,a5db410f-4dea-4b7e-8c6c-6b5baee56399,3587077862337590,WEB-1388012W,y6-4715692F,,8
84152,84289,9f1e8044-b65e-46ef-8b0c-ac923638c227,733891bc-c155-4318-9a16-ae3ee84ae8ab,345742739143163,WEB-1388012W,W6-2827124s,,3
84154,84291,34abb94f-5975-4882-aff5-2f7fc3039c05,ae282818-7fdc-4ea2-9ec6-62a76a303dd5,180098785395944,WEB-1388012W,h0-2129194S,,13
84162,84299,d71c39e3-7bd1-443e-b96c-e3d785798f0b,df743bd1-d909-45dc-90e9-bf4ec8437fc0,630497003149,WEB-1388012W,V4-5991439h,,15
84167,84304,ebe0e882-b8ec-4582-a732-1b75a6befd63,a16739c3-776d-4f78-8a32-1ca20fdb2d89,348231116644024,WEB-1388012W,Z0-5794449m,,3
84168,84305,87e40fc2-6f83-4e3a-8912-b404bf1471c7,c174ee91-8743-4d90-924e-0e53a75257de,3564740682517380,WEB-1388012W,x2-6322778V,,5
84183,84320,0d55f8ca-a716-4c06-9b92-04a6c8242a24,b7c3127a-21a2-4e80-881d-317acd02f4fd,6573800846955070,WEB-1388012W,B7-6432185z,,1
84200,84337,1413fbe8-754a-4611-a219-04a17d7879e6,0444bedd-f8c8-4c00-8108-34f11b438a71,376572415552599,WEB-1388012W,A3-4293783p,,3
84201,84338,790b357b-c88f-405a-b927-5c134c7df8ff,2a137ff9-36f4-4352-8eb8-54b4409cf35b,213185318621952,WEB-1388012W,I6-9082161W,,4
84209,84346,3785d30e-a0c9-49b2-aaca-80a3c17c3509,a870cf96-2842-4ff4-8642-8c430bd747b9,30558249791311,WEB-1388012W,H9-403416k,,2
84214,84351,747100ba-4649-4f42-b4f6-42bebe90d7d2,b3afcb6c-dd07-491d-b790-146f8bd244b2,3503323537756020,WEB-1388012W,i8-6928364B,,6
84232,84369,98b7e3f0-e224-491e-bca0-07ec1cf543d7,e472d27b-9931-4a20-ad86-545cc33a7132,4256952815342,WEB-1388012W,o6-5904385r,,4
84243,84380,30807c62-8cf6-4f53-991b-d77938919af8,96010895-e853-4171-b2e0-cd47d45e7bc9,3547598902267470,WEB-1388012W,e1-5168238x,,3
84258,84396,fa42d0b9-6734-4b24-9ecf-868bf8be7e7e,1bdf3039-706f-4850-b0aa-9f2e07e9200e,3501755965567770,WEB-1388012W,D2-9583320c,,1
84260,84398,46e9e163-746d-44b3-8427-1b6040f9e434,d874abc0-aa01-4f8f-bd6e-290485deedbd,4753738886906120,WEB-1388012W,n4-1642658b,,6
84265,84403,ae999f98-ddc9-45d0-a19e-8461f473f5b7,df1a1476-6c35-4c29-bbe4-188434454b81,4785989949428140,WEB-1388012W,e7-2939951Y,,1
84272,84410,a9a7caea-0fc0-49d8-b55c-c0b7139a6928,6c680719-dfab-4697-9e61-7f7ebe4d12ca,4401664572044400,WEB-1388012W,W2-7271976z,,1
84274,84412,55eb77c6-d136-4011-aeef-126d65b10079,69d02128-8f2d-4497-9697-ef215092bde5,4836710137364730,WEB-1388012W,N9-2228897r,,2
84277,84415,0224dd30-ff5c-4cd3-a990-287afbc9caaa,1d5d0854-83d2-4786-9a2f-3d0b354e334a,4256725333815620,WEB-1388012W,Y9-5288789l,,4
84280,84418,95e9f6b7-c7dc-40a1-8895-baa7bbbf6c9d,119ce752-c21b-4cc6-a897-2f44764addca,501877793098,WEB-1388012W,w3-9389488J,,1
84281,84419,684bf738-3258-46f3-9e6a-0aaf7e51eace,bfdfa4e0-e069-4742-a967-52b54c1d23f7,3513212760007180,WEB-1388012W,m6-1567298J,,3
84291,84429,5e1845c7-9239-4bd7-8dc3-f6dffe3b1e85,2f6aa562-cd35-4f2a-9e46-5dc2326f75b5,377796305296749,WEB-1388012W,a8-0223474i,,3
84299,84436,261150fc-e0e9-4215-bbe9-7d310eacafdc,a0f62626-1352-4f03-b9f8-1d23168c3ed6,630407924673,WEB-1388012W,h8-285252O,,3
84300,84437,00d61144-d055-499c-9437-bda701982234,dfe86fc0-9d48-4467-9a6e-068114a4b01e,4976058331830470000,WEB-1388012W,W5-0028619U,,3
84305,84442,65816416-ba42-4b2f-b753-436d14629963,d54d5e70-276f-4904-9aa2-2ab538f6a8c3,4444521712606810,WEB-1388012W,e8-1502560H,,15
84311,84448,09ff1681-5fcd-4358-bcb4-0b903a87a6f2,00818253-e4e1-400c-930a-c2ab3cdd799d,639066601381,WEB-1388012W,T2-6034855K,,1
84316,84453,19b9a8b6-565d-4089-bf02-608e207e7759,c8f8c1bd-7759-467f-84e9-7edc5061f51b,6011176114024410,WEB-1388012W,B8-7395541M,,4
84326,84463,d16e1a60-fda2-4580-8fef-164dd2cb014f,807e8b1a-1088-4654-a416-532debf35e88,6011408461312260,WEB-1388012W,q4-7216551S,,5
84343,84480,7a26b539-28d7-4f70-b99a-efb9372d107e,88004c32-8d76-4c6d-a197-fa2646fb4ca6,502064358901,WEB-1388012W,r8-0094158X,,2
84347,84484,19e46ba7-401c-444b-a3df-b6a68c598c58,b7330307-10c1-494f-a511-3070ca1b494c,374389865288653,WEB-1388012W,y2-2987173c,,4
84367,84504,1463a1fb-5d8e-430d-84ec-3e146c82fcb7,5d949751-2d1f-442d-aa27-99b01fe0a60d,4646271037578350000,WEB-1388012W,x3-8834246b,,3
84404,84541,08f7ae16-0459-478c-b608-a68b8d991428,2021ab37-894b-4d93-b553-cf737dcc1d67,3588337013857060,WEB-1388012W,V0-6902319F,,1
84410,84547,29e39ee2-161c-4e9c-949f-f03000f5b47e,126175eb-55cb-4f1f-a33b-35b8d6caeeb7,4233270283456330000,WEB-1388012W,i0-8924271N,,15
84424,84561,f24e5c8d-4695-4d90-8389-3b270b7254ad,294f1dc5-18da-4f9d-8b1e-39a9235cb42f,4465801343402,WEB-1388012W,e6-8023124V,,7
84428,84565,8ae38194-039e-466e-a944-1e2d04569e7a,d0c89fed-5c25-4b7a-8929-3336180cea40,4809699918603,WEB-1388012W,v6-8617941N,,1
84433,84570,ece4c082-2feb-4e3a-8f3a-41c9c527ab8b,c9a41668-43c2-4624-94ef-480991b243dd,503838333014,WEB-1388012W,J4-7782075v,,6
84434,84571,ef5d981c-508a-4055-be71-a3499e5879c5,617731ce-99f3-4e49-a617-6fe362cdfbf8,4915081540069,WEB-1388012W,d4-2052165j,,5
84437,84574,40402660-6999-490b-812b-c2333e2d1bc2,33f3cdb3-40ee-447f-a8eb-7e62819c3139,4626378931681360,WEB-1388012W,u6-15549e,,2
84442,84579,2e6abdf8-1a0b-46c1-9eb9-9cf19eba0b85,b196af2b-b112-433e-aabb-0871f14cecc5,4310611116368,WEB-1388012W,I5-8282517U,,4
84451,84588,bb8e08f3-a27d-4418-9433-d66f176b07c1,15cd75c1-091f-46d5-8aae-8c693a081da0,562808760242,WEB-1388012W,F8-5807429i,,4
84458,84595,b2ab0e2f-c515-4833-bf92-7a7977476b78,4a2f04b0-6db8-4c68-a513-ef2cce197690,30251620386337,WEB-1388012W,e1-1628374f,,3
84463,84600,691954d2-f208-4b01-ab09-11b6042171ef,82953f10-ce41-4794-86e6-f4f7c154fe66,639064182350,WEB-1388012W,h5-7048595U,,4
84469,84606,e4f114ce-db92-492a-98d7-5bdc7975f571,a7da4e8d-629c-4121-9eba-a87f47943007,213112342158462,WEB-1388012W,q5-7733782U,,6
84472,84609,a71d9694-e426-4eca-9e07-8c7b68f558d3,ff7983bc-ce80-4d09-b634-345b728eb22b,30382377359159,WEB-1388012W,f1-9163535U,,5
84477,84614,124e862c-f5e2-44ca-b5ec-a0c121993bab,afa1e66f-7359-42d5-b0bf-b729738fa796,576814680798,WEB-1388012W,N5-1456677y,,5
84484,84621,0380b967-93cd-4d68-ba69-2c6caba838eb,291c1420-c156-476f-bfb2-9cb6119be6e6,675951582344,WEB-1388012W,C3-9946091b,,3
84491,84628,ce8d17a2-7591-453d-8235-337937dac60f,9bdaf827-c935-4c21-9455-1c582029978d,4084029841562870,WEB-1388012W,r1-4228965p,,2
84492,84629,15dfce6b-398d-4a99-9ed4-20606622997a,d221fbed-925b-40d8-8697-f56379e53968,3574860194596970,WEB-1388012W,b5-4573021s,,4
84495,84632,e2175271-16a0-4faf-bc60-b5ba0a0a245d,81c9b9be-a206-41a2-8cce-c9bb3edb1af4,3597981604743810,WEB-1388012W,s9-3667683q,,3
84503,84640,753df394-5e2e-46b8-9b15-06c54a7b2362,dfb943bd-fa8b-4bfb-9864-d19aaea907ce,347714059516920,WEB-1388012W,J5-0688169b,,1
84519,84656,4a2c77e8-be94-4980-8459-e002d03ff10f,f3cf7d00-5ae0-4a3e-bb51-171e3d49d92a,4639102994386450,WEB-1388012W,x0-3876046p,,1
84521,84658,4a102110-d95c-47a0-901d-cfabe8424ab5,99427618-066b-4010-8d54-b8d0d5a8d2d1,36427318066316,WEB-1388012W,t4-6241711G,,4
84525,84662,f1651e43-3065-41a7-bd4d-cc8e4fdfe0a0,bcf85844-3104-42e0-9155-335b12db55fd,676389277028,WEB-1388012W,N3-8348572J,,2
84544,84681,5553db47-4a7c-495e-b323-b42a7475ac07,b4772200-b170-44f5-ad81-9d747e7e5009,180004875143806,WEB-1388012W,W9-3035619c,,6
84549,84686,66780240-0c5e-4d4e-84bf-039455be72a9,8e99070f-b48c-43ef-abf0-4cd5138e3d72,4829789637784550,WEB-1388012W,N6-9714824D,,3
84550,84687,3d37d3f0-3fd0-42a5-9240-a6fd1e9f889b,0759841e-8b27-4acd-9a08-d08c93993431,4586176747974,WEB-1388012W,o8-8927169W,,3
84559,84696,481ba3b4-b7be-466a-93e5-311804c3b45e,6cfe40f9-df14-4b35-acf2-7680047bd35f,376049777248447,WEB-1388012W,m6-7335196P,,15
84560,84697,e1cc8dbf-2e26-4820-b4df-de8689a2f820,f3a4f4dc-16fe-43d5-b005-8fdbff74d8b0,6011288498942930,WEB-1388012W,i3-173396y,,1
84566,84703,123fa701-f53e-44a6-82f6-bd956a7e9e7c,a16739c3-776d-4f78-8a32-1ca20fdb2d89,3512412617456280,WEB-1388012W,H7-3096678F,,1
84569,84706,bd0065bd-e9c2-43ae-9a44-163800fa26c6,ceab3f37-6cf1-4e0f-8e1a-0d226f999b42,4895058611095,WEB-1388012W,H7-3096678F,,4
84571,84709,c91bc866-eff4-4479-832f-b4e01553add5,de08e2d9-d6c5-4cd8-b85c-b4872ac8b34e,30052960115330,WEB-1388012W,u1-08445Y,,3
84614,84752,e57d4a91-b07a-4384-b447-78743fa2839f,64e7c713-af18-4bee-84cf-3ab46cbbdec7,213175637180079,WEB-1388012W,d3-331596J,,4
84636,84774,5ba6387f-eae3-494e-b205-a2a3ddcc2ffa,94d87eec-170b-4dee-bfba-b81be191f950,4540367224343900,WEB-1388012W,l1-5214515c,,3
84638,84776,19186f15-05e0-44f5-bfb6-64d302c31348,378b57b3-1be6-4bf9-91a2-3eff5173d103,30296384922736,WEB-1388012W,u2-078922q,,4
84640,84778,b8b36822-f49e-44f2-bd9e-de19ca59c686,f5073106-2254-4d7c-97b3-2df836a5d564,579122407847,WEB-1388012W,u3-7912652a,,3
84654,84792,4efec9b4-afc1-442b-94c8-390e784c716c,97343552-b822-4e93-a740-a193d6966962,60435822691,WEB-1388012W,j8-4818452U,,4
84658,84796,7d0f5136-5559-4304-848d-a3892805db75,09d089fe-d50f-4ed4-a72c-cddf3109c7e6,3551393462526650,WEB-1388012W,i7-3171879O,,2
84669,84807,2d4728ff-ae60-4d7b-8e25-ea7ef4e5e590,6bde2aa7-a47c-4dfd-b321-940f471a5ad3,213109685151302,WEB-1388012W,c8-6696988P,,1
84684,84822,b06d1f48-b83e-437a-81e8-544a7ebdce29,8585c3b5-4bb2-4ac2-8f88-98e325057206,4346071698431640,WEB-1388012W,e6-8023124V,,4
84694,84832,c6d0c0d2-9d8a-433a-84b8-dab369c4e4f2,79e9bdf0-929b-4b0e-ad65-61f17c3bfc3f,4024713565455160,WEB-1388012W,t4-7569619i,,8
84697,84835,7c840043-8d3c-4c01-9804-501db7bc5135,101d06a0-ebad-4c54-a313-f9144d20e189,180077602574741,WEB-1388012W,h4-5937223J,,4
84698,84836,1a5d310d-d898-48d3-9d5d-1e2332890fed,c25594fd-7f3c-4764-8542-0f588446e870,213106393266992,WEB-1388012W,Y9-7335081b,,1
84701,84839,14fc9681-56cc-42d2-8b36-f731b63e9267,1340e4c9-8fa6-4639-aec3-418057896304,4946991391730760,WEB-1388012W,E3-3054058e,,7
84704,84842,bba4007f-7004-4992-8859-8a65d0348a99,d15b9b1f-6d21-4fcf-99de-338dd43db776,6011645500754440,WEB-1388012W,R5-3513229f,,4
84705,84843,110950a0-ad42-48ba-a728-b772ab6faaae,e06ef3c3-751d-4150-8457-70000e936f6a,676220218041,WEB-1388012W,e4-7647105a,,2
84714,84852,ce558f64-615c-479c-b4bf-fc48b5a1555a,6398fe2e-707b-4484-9b75-51ee814d875d,6011241245860970,WEB-1388012W,r5-7772401v,,8
84728,84867,11f6f2e4-5954-4e07-b213-9622d6309daf,830a8724-5a2e-49fd-9a09-8c8cc063ff04,4150234442231580000,WEB-1388012W,E6-0077086Q,,2
84730,84869,6e931a7d-3557-452c-b88f-f814483d10cf,e15e5f1c-4f03-4f34-8217-0fefffeef493,345410209050009,WEB-1388012W,C8-4996347O,,1
84735,84874,7b6509e1-35ba-4b0b-bff3-0951c7150744,cb9e670d-0564-421d-a028-35f4efe185bb,4682148308407,WEB-1388012W,T4-1104968U,,2
84748,84888,45baee86-eab9-4b65-82a8-96e0dd781464,948b01d8-9c8c-4f6a-bb0b-698b271d5fde,2720706260485560,WEB-1388012W,C5-0179057G,,14
84760,84900,13b1a530-645f-4d6e-a653-8c15f83dab17,293671b6-8a86-4655-b905-ee69cd391279,3573527586353270,WEB-1388012W,k6-6272565F,,1
84762,84902,690065f0-88d5-412a-a593-930d9efcc7e9,258a3830-8035-4a1c-9185-e5f0c203f171,180058944101633,WEB-1388012W,D7-9842471X,,15
84764,84904,661c91ee-f8b5-4b42-8db6-bf5437282e0d,36c2db58-9dee-4858-a385-4ff7e2026bb8,343906475083287,WEB-1388012W,k3-2115545b,,1
84770,84910,8f77bfaa-7cea-471d-a462-8e4490954bb7,296e29e9-36f5-44d1-957f-18a402c45c62,6011543704666770,WEB-1388012W,t7-7068720v,,3
84780,84920,65f921aa-282b-477f-a8a0-6d4f3951ef33,f8eac9c6-c70e-4662-ba61-1f34e71ca592,36826662341342,WEB-1388012W,W3-6815683j,,2
84784,84924,adb27769-ebe6-4550-9e05-859f8bda0da9,fbcf0c19-d21f-40ed-8024-d5b4f6054588,639088009746,WEB-1388012W,w5-6777421C,,2
84785,84925,23645a95-2ecf-4447-b07b-4730cbbf1751,5460da61-137c-42af-bf81-ab1e9493bb78,4359164685307540,WEB-1388012W,q4-3143822p,,1
84788,84928,84072225-dc2f-4248-bc87-4a1b892b539f,556b79b8-809b-407a-9f72-a6fff886ff56,2554333001521710,WEB-1388012W,D0-0783039S,,2
84791,84931,4a9952da-f344-428c-98b5-6166a3f1bbde,fefbeebb-18da-40e8-b35d-759ccf6f6151,3528239718234490,WEB-1388012W,s0-8184008j,,3
84799,84939,031b6633-6077-4aa8-8033-cac4c085955a,02619284-220e-46ef-baaa-08e2290d79a8,4715063737911250000,WEB-1388012W,I5-5959480c,,4
84800,84940,0c5b82f1-432e-4266-bde6-c5e85aabbe1f,433483ad-4f86-4729-8387-0e731a80cd51,6529773391778790,WEB-1388012W,O1-9109149G,,2
84814,84954,635e20fb-f5e8-42d7-ac06-4bd07e2b3554,7ea898c5-8853-461d-a5a2-1c263dd2b5a3,344109320469798,WEB-1388012W,S4-3079590Q,,2
84815,84955,ee4f05c5-ceea-446d-bce0-8b74213bb293,296abc25-7d8d-424e-b697-34505e99974f,4973981166725,WEB-1388012W,S5-2817967V,,3
84816,84956,7a49c0c2-bd2c-4c06-9887-50e2bdc8374c,411bee52-aed6-4549-8403-f814a4cfebfe,374007060819920,WEB-1388012W,d8-595138P,,3
84818,84958,f7c56139-53ee-4678-951e-3478db2351d5,b48cc3dc-e623-4028-b9ff-645a25b84405,4958161889622750000,WEB-1388012W,v5-2865537r,,10
84828,84968,475bcbd0-15b0-4ff0-b199-4f0834f81f7c,05ff828c-f58a-4ebf-aea8-db15b1e60a41,5324693886216110,WEB-1388012W,y3-2551420s,,1
84840,84980,19d0ab0c-919b-4948-b928-d360675f49b4,e1c3a2fe-403c-4779-88d7-2152ee322b6d,2349907274020210,WEB-1388012W,u3-2735117T,,3
84841,84981,3552ee43-f269-41f2-9457-ba592d8f42b8,ee93c1bc-5eb0-4f30-9cdc-2811ea97b2f2,4817823622245850000,WEB-1388012W,A1-8906239v,,2
84846,84986,7c89081a-caf6-4ddb-a470-e12c3989a96e,18e585a1-235d-4ced-962b-dc0d6839c3bb,6529933267533020,WEB-1388012W,t8-3565329Q,,2
84865,85005,a6bfb737-3306-4fc5-a330-99788949c412,1171952d-bb4f-4dc2-b66f-025b063025c8,4359070722887550000,WEB-1388012W,b6-6234052g,,3
84881,85021,74629844-9fa7-4f1e-b17d-385d51f7de66,e050f7e7-bce9-44c5-a8ab-7d8d331969dc,343561823527970,WEB-1388012W,M7-4935369U,,3
84887,85027,43fc80ef-f6ab-4b29-8527-e10234915abc,cd0a3eb3-e4fc-493f-b0d1-be295fba90b7,379991550499258,WEB-1388012W,E0-2842090v,,1
84901,85041,54cf95c6-4013-4fcb-96b6-33e062af3f8e,23b3a1e6-2b23-4a7a-8a51-be64cbb662ce,373717708415094,WEB-1388012W,w6-2721045k,,1
84911,85051,f0b22dfe-7ac1-4eb5-ae7b-40f9e017a48d,07ab2736-fcf6-49bb-931f-2510656d5fae,38680247308617,WEB-1388012W,a4-1922180K,,15
84931,85071,ace67e19-37fb-4914-bcfa-f765b4b2d24f,07c20cea-4708-4cf9-bfb6-db0233fe896b,3535854644066890,WEB-1388012W,Q3-6546451b,,4
84936,85076,ae681303-11dd-4d00-aa0a-c141057cb954,82a1a259-89dc-4c8b-ad3e-f39c70ecb48b,503836477557,WEB-1388012W,g1-7793487j,,3
84959,85099,d1d60c67-65ad-46bb-8c47-c8264ba294fb,6ce2a57d-fc6d-495f-b4b0-5b7a6add419e,2256252400373880,WEB-1388012W,m1-7181676s,,2
84978,85118,3f12073c-ef48-4386-9b3e-3cea65fa3cf6,72287260-745e-4086-8237-3af665aae773,30554238199889,WEB-1388012W,X1-142934a,,3
84981,85121,086f353e-a759-459e-bd66-9e93b909ad45,3ca7e4af-c9af-4ae8-bf68-cf9e9ddf745c,180010180514706,WEB-1388012W,p0-6783624f,,4
84984,85124,83816664-f670-4113-b19d-99feef44e4c0,6a681775-c6e2-4150-966b-a2cedb7a97ff,4496508120396100000,WEB-1388012W,N3-8192719C,,6
85008,85148,f2bcbe7f-0b64-4a9a-b440-2753434e783b,f6751981-87e1-4754-bcef-56dc09f1c2ee,30526589719838,WEB-1388012W,Z0-1502292b,,12
85015,85155,49462d9f-cb3e-4958-8c26-202431851a6a,f5c7a11a-89ba-4005-9668-0d99f0300dcf,4406588696376140000,WEB-1388012W,v5-546992k,,4
85032,85172,88190d50-26fa-4bc7-8158-ae7e05494810,adfebdb8-0193-4afc-8163-90418683c4ac,6597105992709630,WEB-1388012W,P9-0728107U,,1
85039,85179,e7c2764d-1944-4513-a3ae-6c15aa0eb516,7c465347-69ed-437a-8759-809f8445c60d,4737494024527,WEB-1388012W,e7-2939951Y,,4
85040,85180,1b98774a-c4b6-4950-9903-4038becd0720,26cbf2b5-ae05-4161-8bc7-1d869f97abd4,4217780377020,WEB-1388012W,V1-2405467Q,,1
85047,85187,1bf62ae8-49b8-406d-9c28-be497604ca86,9d4c454f-fd22-4459-b7e4-7176b15c6bfe,3589502969684320,WEB-1388012W,o9-1524212d,,8
85055,85195,36178b2f-6c08-49bf-a0d4-cda54182ae10,8a96db2b-99e7-45bb-ae54-7f09d3747e58,180021253994246,WEB-1388012W,v1-36125U,,4
85064,85204,2d89e2fd-0309-4c2b-9847-16f641dbe59e,32a2b884-2333-4b00-8368-f77c6b78da73,6582071328122130,WEB-1388012W,S7-1175877v,,5
85070,85210,6229f3f7-742d-4a7d-aace-e76545da810d,60280c3e-64ab-486d-8a42-8a2e44499d87,4787788028140790,WEB-1388012W,v1-36125U,,2
85071,85211,0297f12f-cd75-4c6e-b933-2ed30b26444e,fac5bdae-65dd-4ce8-88a7-1817e43c8433,180071625556421,WEB-1388012W,p8-1856692H,,1
85081,85222,b904c7f4-d1c7-43f3-9c84-aa98bffa7866,19471ec1-404f-4ecc-a869-cf2250003434,213184335995994,WEB-1388012W,Z2-0851042W,,4
85091,85232,70e65f0f-1dc7-4d1d-bb09-73aa1d1f8186,066b4fdc-bf2d-443b-896e-02a02af78050,3520324342327330,WEB-1388012W,y0-901417t,,3
85092,85233,edcb256d-939e-42d2-89d7-c3a8198377b0,a55ffaa2-b25c-42dd-b4be-904a75082813,6598383663538170,WEB-1388012W,c2-3163237i,,1
85093,85234,eb00c68e-5d76-4d71-b65a-22af31bfecda,901a574b-372e-44bc-8116-5bf0aafc7ce0,4241323734059,WEB-1388012W,u0-6206146r,,5
85098,85239,c132b17f-64ba-45e3-a239-8f3621b43cf0,a357fb7b-c88c-4294-9b37-32eef9a79fdd,4206713425493,WEB-1388012W,Z1-6445470E,,4
85104,85245,6b71f2c7-52fa-40ec-a277-46a9f17ffc19,ac030bb9-ffbc-4759-b17c-55a70039ba7f,374835726500579,WEB-1388012W,J9-2704711q,,4
85106,85247,af317fb9-189f-42d3-9352-5f893114770d,d437a7a5-06c4-4267-a439-15a0aab61ff5,639090074902,WEB-1388012W,F4-780143t,,2
85123,85264,6f0d1e63-6800-420c-85e5-bd036d09ee27,c6c871e6-46cc-4650-81c5-651c498603a7,4938253871969590,WEB-1388012W,I2-2733311R,,1
85127,85268,f3aa433a-4c97-4d3b-82d0-acf86b80f779,aabac3a7-ba17-4931-9b4c-318a312d9076,3526845516244060,WEB-1388012W,y9-9527431C,,7
85128,85269,e57d2446-1706-4058-8fd3-024d383e7079,3a487251-fff3-4a7b-9a37-5c3983b04753,4007283436575330000,WEB-1388012W,J9-6009449h,,2
85134,85275,68426863-3eb7-48a6-9a20-e6ab5107b3fd,e133a983-5e47-4883-950b-65bebfe0600a,30526183557576,WEB-1388012W,g1-5317959B,,2
85138,85279,0ee1a641-b74d-442f-bc7c-8fc79218d9a0,e98b88d7-60e8-4c23-a768-483047c102d8,180029693817711,WEB-1388012W,a3-3497174d,,1
85145,85286,f4a453d8-bbc9-43a9-92fc-ec2ea37d2a78,77574266-b028-420c-9677-106bfc6feeb3,3517430957247810,WEB-1388012W,c1-0406518X,,2
85163,85304,a7073b1f-bb67-4acf-8606-d44298fa074d,0c6e2db0-30a2-498c-b39e-821f05d90ffd,379901145370427,WEB-1388012W,V9-3928885P,,2
85171,85312,f72248eb-55db-4dda-9868-6bcd2ecd34f2,9f3529e1-613a-419e-85ca-60e8d14be791,4626562922488220,WEB-1388012W,k9-7953223M,,3
85177,85318,0147c92d-ae35-4722-bc05-f989342a80ba,55cf011b-4138-45df-92c5-9f5cd7f7e5c2,4672435145881630000,WEB-1388012W,s6-384994R,,1
85181,85322,9d1fb184-57cb-4b8c-bed6-19f50dcde27a,44a5e1c2-bc6b-49ff-86c0-6629147740b4,213174946914773,WEB-1388012W,f5-4662947V,,13
85184,85325,20b6f9d4-76be-49e7-8a15-4a5fd8ff2de0,c8e4e6d8-b597-44ae-a461-0c6d02ac6ed5,4363020969104030000,WEB-1388012W,g6-1793924c,,4
85219,85360,ab3bf5e7-7c94-4f88-8309-02cec7bf7680,a0277f6f-5edd-41f2-831f-d0349deea237,3580476077601050,WEB-1388012W,e0-5138955L,,7
85222,85363,7df7372f-814c-436e-9fb2-1d6b44d15bca,f4bc03c5-0626-421a-bdf3-9c34c2e1cef3,4067735370076910,WEB-1388012W,a7-4181895Y,,4
85226,85367,07fef227-8e2c-40a5-8dbe-7205baa367ac,7eff95e2-5ef2-411d-8317-ddff8d79ca96,349320296524541,WEB-1388012W,w2-05269I,,2
85238,85379,ee9ae67e-216d-44f5-9532-dc21634852cd,7dceeea6-6f80-4f99-9322-a3a72e1b123f,374988574933820,WEB-1388012W,Q1-5669984f,,5
85245,85386,721f2f92-b7b3-45c1-b662-d1a516b84931,42ceba90-510d-4f07-9b0a-ff2b8d058be6,4187618241447490,WEB-1388012W,F8-5807429i,,5
85264,85405,6f8ba0e2-80d6-4df6-84ec-0ab29c107294,8cb3f9e5-fa12-46ad-84e4-8582ce57041f,6011870557773260,WEB-1388012W,Z2-3503569w,,4
